symbol,cluster_size,trade_id,timestamp,entry_price,confidence,status,is_excess
VELVETUSDT,3,27716,2026-06-15T12:43:37.375139+00:00,0.3284,93.33,CLOSED,True
WLDUSDT,3,497,2026-05-30T11:10:39.578733+00:00,0.3008,100.0,CLOSED,False
WLDUSDT,3,499,2026-05-30T11:12:00.463635+00:00,0.3,100.0,CLOSED,True
WLDUSDT,3,501,2026-05-30T11:12:57.160365+00:00,0.3004,100.0,CLOSED,True
WLDUSDT,3,724,2026-05-30T13:50:12.905222+00:00,0.3119,100.0,CLOSED,False
WLDUSDT,3,725,2026-05-30T13:50:31.337807+00:00,0.3121,100.0,CLOSED,True
WLDUSDT,3,726,2026-05-30T13:50:50.312138+00:00,0.3125,100.0,CLOSED,True
WLDUSDT,3,1525,2026-05-30T15:50:11.237084+00:00,0.3472,79.2,CLOSED,False
WLDUSDT,3,1526,2026-05-30T15:50:30.336039+00:00,0.3465,79.38,CLOSED,True
WLDUSDT,3,1676,2026-05-30T15:50:48.901537+00:00,0.3468,79.49,CLOSED,True
WLDUSDT,3,1724,2026-05-30T16:10:27.862170+00:00,0.3566,89.87,CLOSED,False
WLDUSDT,3,1725,2026-05-30T16:11:31.067953+00:00,0.3561,90.23,CLOSED,True
WLDUSDT,3,1726,2026-05-30T16:11:50.517181+00:00,0.3572,90.59,CLOSED,True
WLDUSDT,3,1800,2026-05-30T18:50:24.729131+00:00,0.3663,87.74,CLOSED,False
WLDUSDT,3,1801,2026-05-30T18:51:33.296286+00:00,0.3645,88.03,CLOSED,True
WLDUSDT,3,2575,2026-05-30T18:51:50.720644+00:00,0.3654,88.13,CLOSED,True
WLDUSDT,2,14169,2026-06-01T03:21:31.474494+00:00,0.3908,87.15,CLOSED,False
WLDUSDT,2,14170,2026-06-01T03:21:50.024966+00:00,0.3905,87.19,CLOSED,True
WLDUSDT,2,14172,2026-06-03T21:55:09.690168+00:00,0.549,78.37,CLOSED,False
WLDUSDT,2,14173,2026-06-03T21:55:51.855657+00:00,0.5498,78.41,CLOSED,True
WLDUSDT,2,14251,2026-06-07T01:55:09.582489+00:00,0.468,78.89,CLOSED,False
WLDUSDT,2,14301,2026-06-07T01:55:30.872902+00:00,0.4696,79.01,CLOSED,True
WLDUSDT,3,17009,2026-06-08T17:25:12.590020+00:00,0.5124,88.14,CLOSED,False
WLDUSDT,3,17011,2026-06-08T17:25:32.592556+00:00,0.516,79.73,CLOSED,True
WLDUSDT,3,17013,2026-06-08T17:25:52.498057+00:00,0.5164,89.04,CLOSED,True
WLDUSDT,3,17057,2026-06-08T18:05:12.041878+00:00,0.541,87.9,CLOSED,False
WLDUSDT,3,17058,2026-06-08T18:05:31.205375+00:00,0.5437,87.85,CLOSED,True
WLDUSDT,3,17060,2026-06-08T18:05:51.260311+00:00,0.5455,88.33,CLOSED,True
WLDUSDT,3,17082,2026-06-08T18:25:11.781393+00:00,0.5551,89.02,CLOSED,False
WLDUSDT,3,17084,2026-06-08T18:25:30.736728+00:00,0.5548,89.1,CLOSED,True
WLDUSDT,3,17234,2026-06-08T18:25:50.855903+00:00,0.556,89.2,CLOSED,True
WLDUSDT,3,20235,2026-06-09T07:25:10.919029+00:00,0.5226,89.7,CLOSED,False
WLDUSDT,3,20276,2026-06-09T07:25:30.001317+00:00,0.5214,89.75,CLOSED,True
WLDUSDT,3,20277,2026-06-09T07:25:48.256964+00:00,0.5211,89.79,CLOSED,True
WLDUSDT,2,24081,2026-06-12T12:10:31.807816+00:00,0.4794,79.98,CLOSED,False
WLDUSDT,2,24082,2026-06-12T12:10:51.570686+00:00,0.4791,80.09,CLOSED,True
WLDUSDT,3,25533,2026-06-13T21:55:12.602116+00:00,0.51,90.48,CLOSED,False
WLDUSDT,3,25534,2026-06-13T21:55:32.174702+00:00,0.5101,90.55,CLOSED,True
WLDUSDT,3,25535,2026-06-13T21:55:51.582129+00:00,0.5102,90.64,CLOSED,True
WLDUSDT,3,26777,2026-06-14T21:40:12.694278+00:00,0.5137,91.62,CLOSED,False
WLDUSDT,3,26781,2026-06-14T21:40:42.173151+00:00,0.5148,92.37,CLOSED,True
WLDUSDT,3,26784,2026-06-14T21:41:17.031294+00:00,0.5162,100.0,CLOSED,True
WLDUSDT,3,26910,2026-06-15T01:50:12.946609+00:00,0.5605,100.0,CLOSED,False
WLDUSDT,3,26930,2026-06-15T01:50:31.845210+00:00,0.5605,100.0,CLOSED,True
WLDUSDT,3,26931,2026-06-15T01:50:52.335842+00:00,0.5602,100.0,CLOSED,True
WLDUSDT,3,27491,2026-06-15T11:25:12.060251+00:00,0.6243,100.0,CLOSED,False
WLDUSDT,3,27493,2026-06-15T11:25:43.470240+00:00,0.6239,100.0,CLOSED,True
WLDUSDT,3,27495,2026-06-15T11:26:15.179400+00:00,0.623,100.0,CLOSED,True
WLDUSDT,3,28394,2026-06-15T21:50:12.183898+00:00,0.603,86.61,CLOSED,False
WLDUSDT,3,28395,2026-06-15T21:50:31.921738+00:00,0.6036,86.69,CLOSED,True
WLDUSDT,3,28396,2026-06-15T21:50:51.721417+00:00,0.6041,86.63,CLOSED,True
WLDUSDT,3,28917,2026-06-16T07:25:11.593306+00:00,0.6124,89.66,CLOSED,False
WLDUSDT,3,28918,2026-06-16T07:25:31.563980+00:00,0.613,89.89,CLOSED,True
WLDUSDT,3,28919,2026-06-16T07:25:53.621221+00:00,0.6105,90.06,CLOSED,True
WLDUSDT,2,28921,2026-06-16T08:40:12.481129+00:00,0.6561,89.09,CLOSED,False
WLDUSDT,2,28987,2026-06-16T08:40:56.853137+00:00,0.6565,89.61,CLOSED,True
WLDUSDT,3,36470,2026-06-21T11:55:13.403913+00:00,0.5961,80.11,CLOSED,False
WLDUSDT,3,36471,2026-06-21T11:55:34.700641+00:00,0.5963,80.16,CLOSED,True
WLDUSDT,3,36818,2026-06-21T11:55:55.302804+00:00,0.5967,80.2,CLOSED,True
WLDUSDT,3,37046,2026-06-21T14:25:13.259000+00:00,0.6156,82.14,CLOSED,False
WLDUSDT,3,37246,2026-06-21T14:25:34.527613+00:00,0.6152,100.0,CLOSED,True
WLDUSDT,3,37269,2026-06-21T14:25:54.972095+00:00,0.615,100.0,CLOSED,True
WLDUSDT,3,37270,2026-06-21T15:40:12.524560+00:00,0.6477,90.26,CLOSED,False
WLDUSDT,3,37271,2026-06-21T15:40:32.854636+00:00,0.6472,91.26,CLOSED,True
WLDUSDT,3,37371,2026-06-21T15:40:53.761177+00:00,0.646,91.36,CLOSED,True
XLMUSDT,2,7125,2026-05-31T00:30:08.027973+00:00,0.22379,90.41,CLOSED,False
XLMUSDT,2,7126,2026-05-31T00:30:25.733199+00:00,0.225,90.68,CLOSED,True
XLMUSDT,2,16290,2026-06-08T04:25:34.374492+00:00,0.19859,79.8,CLOSED,False
XLMUSDT,2,16291,2026-06-08T04:25:53.697295+00:00,0.19864,79.83,CLOSED,True
XLMUSDT,3,27795,2026-06-15T16:50:33.506624+00:00,0.23245,87.25,CLOSED,False
XLMUSDT,3,27796,2026-06-15T16:51:37.494782+00:00,0.23332,87.62,CLOSED,True
XLMUSDT,3,27896,2026-06-15T16:52:48.473058+00:00,0.2333,88.09,CLOSED,True
XLMUSDT,3,28988,2026-06-16T09:05:14.844960+00:00,0.22447,87.52,CLOSED,False
XLMUSDT,3,28989,2026-06-16T09:05:34.649166+00:00,0.22426,88.51,CLOSED,True
XLMUSDT,3,28990,2026-06-16T09:05:54.387778+00:00,0.22421,88.72,CLOSED,True
XLMUSDT,3,35295,2026-06-20T14:50:17.126640+00:00,0.21584,75.25,CLOSED,False
XLMUSDT,3,35296,2026-06-20T14:50:45.841651+00:00,0.21563,75.42,CLOSED,True
XLMUSDT,3,35319,2026-06-20T14:51:15.052034+00:00,0.21611,75.78,CLOSED,True
XPLUSDT,2,24859,2026-06-13T07:20:14.663832+00:00,0.0865,87.12,CLOSED,False
XPLUSDT,2,24860,2026-06-13T07:20:33.730980+00:00,0.08623,87.32,CLOSED,True
币安人生USDT,3,9325,2026-05-31T14:55:12.372361+00:00,0.57548,86.04,CLOSED,False
币安人生USDT,3,9326,2026-05-31T14:55:30.169155+00:00,0.57533,86.04,CLOSED,True
币安人生USDT,3,9451,2026-05-31T14:55:48.101978+00:00,0.57657,86.03,CLOSED,True
